monthlySumMWh,country,date
496114.0,LU,2015-06-30
533700.0,LU,2015-07-31
467149.0,LU,2015-08-31
523337.0,LU,2015-09-30
546963.0,LU,2015-10-31
543026.0,LU,2015-11-30
533391.4440477724,LU,2015-12-31
574627.33,LU,2016-01-31
554512.73,LU,2016-02-29
575389.04,LU,2016-03-31
542730.92,LU,2016-04-30
535705.38,LU,2016-05-31
536571.41,LU,2016-06-30
535720.01,LU,2016-07-31
468952.04,LU,2016-08-31
522919.44,LU,2016-09-30
550056.55,LU,2016-10-31
561718.73,LU,2016-11-30
537405.19,LU,2016-12-31
535785.0946825908,LU,2017-01-31
454880.96,LU,2017-02-28
488668.96,LU,2017-03-31
520587.55,LU,2017-04-30
524593.31,LU,2017-05-31
529233.2,LU,2017-06-30
550792.9,LU,2017-07-31
479965.89,LU,2017-08-31
530836.6,LU,2017-09-30
563460.01,LU,2017-10-31
569492.78,LU,2017-11-30
546271.79,LU,2017-12-31
594225.0,LU,2018-01-31
561069.5,LU,2018-02-28
601575.6,LU,2018-03-31
531413.8,LU,2018-04-30
537210.8,LU,2018-05-31
533664.7235294117,LU,2018-06-30
518191.0588235294,LU,2018-07-31
472269.5294117647,LU,2018-08-31
477196.94117647054,LU,2018-09-30
520193.4117647059,LU,2018-10-31
511757.64705882355,LU,2018-11-30
522576.9411764706,LU,2018-12-31
734236.0,LV,2010-01-31
627123.0,LV,2010-02-28
636512.0,LV,2010-03-31
544633.0,LV,2010-04-30
512640.0,LV,2010-05-31
476521.0,LV,2010-06-30
520823.0,LV,2010-07-31
524257.0,LV,2010-08-31
519658.0,LV,2010-09-30
596613.0,LV,2010-10-31
610761.0,LV,2010-11-30
715915.0,LV,2010-12-31
666917.0,LV,2011-01-31
625901.0,LV,2011-02-28
620350.0,LV,2011-03-31
528511.0,LV,2011-04-30
504958.0,LV,2011-05-31
475653.8954674221,LV,2011-06-30
501965.0,LV,2011-07-31
509213.0,LV,2011-08-31
511639.0,LV,2011-09-30
582690.0,LV,2011-10-31
597207.0,LV,2011-11-30
631320.0,LV,2011-12-31
675906.0,LV,2012-01-31
690345.0,LV,2012-02-29
631513.0,LV,2012-03-31
553750.0,LV,2012-04-30
521571.0,LV,2012-05-31
501140.0,LV,2012-06-30
526540.0,LV,2012-07-31
546010.0,LV,2012-08-31
537130.0,LV,2012-09-30
609010.0,LV,2012-10-31
640640.0,LV,2012-11-30
727110.0,LV,2012-12-31
768525.0,LV,2013-01-31
641909.0,LV,2013-02-28
697492.0,LV,2013-03-31
609387.0,LV,2013-04-30
558503.0,LV,2013-05-31
525777.0,LV,2013-06-30
543782.0,LV,2013-07-31
548625.0,LV,2013-08-31
546405.0,LV,2013-09-30
618986.0,LV,2013-10-31
620616.0,LV,2013-11-30
659201.0,LV,2013-12-31
724936.0,LV,2014-01-31
626390.0,LV,2014-02-28
628076.0,LV,2014-03-31
557677.0,LV,2014-04-30
547406.0,LV,2014-05-31
509629.0,LV,2014-06-30
551780.0,LV,2014-07-31
553557.0,LV,2014-08-31
549101.0,LV,2014-09-30
619019.0,LV,2014-10-31
628313.0,LV,2014-11-30
680500.0,LV,2014-12-31
678082.0,LV,2015-01-31
603649.0,LV,2015-02-28
628044.0,LV,2015-03-31
578592.0,LV,2015-04-30
552864.0,LV,2015-05-31
509568.0,LV,2015-06-30
539105.0,LV,2015-07-31
554946.0,LV,2015-08-31
551759.0,LV,2015-09-30
612750.0,LV,2015-10-31
614464.0,LV,2015-11-30
645035.0,LV,2015-12-31
722547.0,LV,2016-01-31
618834.0,LV,2016-02-29
639271.0,LV,2016-03-31
574863.0,LV,2016-04-30
556144.0,LV,2016-05-31
525272.0,LV,2016-06-30
540403.0,LV,2016-07-31
557365.0,LV,2016-08-31
549502.0,LV,2016-09-30
614442.0,LV,2016-10-31
645330.0,LV,2016-11-30
663357.0,LV,2016-12-31
693263.0,LV,2017-01-31
620038.0,LV,2017-02-28
643555.0,LV,2017-03-31
575191.0,LV,2017-04-30
566758.0,LV,2017-05-31
524515.0,LV,2017-06-30
536157.0,LV,2017-07-31
567107.0,LV,2017-08-31
565410.0,LV,2017-09-30
630930.0,LV,2017-10-31
638838.0,LV,2017-11-30
658738.0,LV,2017-12-31
691766.0,LV,2018-01-31
644784.0,LV,2018-02-28
675337.0,LV,2018-03-31
577337.0,LV,2018-04-30
569883.0,LV,2018-05-31
541642.0,LV,2018-06-30
569633.0,LV,2018-07-31
583812.0,LV,2018-08-31
554476.0,LV,2018-09-30
620241.0,LV,2018-10-31
637465.0,LV,2018-11-30
678112.0,LV,2018-12-31
697044.0,LV,2019-01-31
610690.0,LV,2019-02-28
643733.0,LV,2019-03-31
577460.0,LV,2019-04-30
579072.0,LV,2019-05-31
551718.0,LV,2019-06-30
551992.0,LV,2019-07-31
573994.0,LV,2019-08-31
944157.0,MK,2006-01-31
821566.0,MK,2006-02-28
799257.0,MK,2006-03-31
629614.0,MK,2006-04-30
597071.0,MK,2006-05-31
561970.0,MK,2006-06-30
576815.0,MK,2006-07-31
584703.0,MK,2006-08-31
570467.0,MK,2006-09-30
644052.0,MK,2006-10-31
751135.0,MK,2006-11-30
876981.0,MK,2006-12-31
830238.0,MK,2007-01-31
732374.0,MK,2007-02-28
777923.0,MK,2007-03-31
664419.0,MK,2007-04-30
590874.0,MK,2007-05-31
590027.0,MK,2007-06-30
635731.0,MK,2007-07-31
627096.0,MK,2007-08-31
593458.0,MK,2007-09-30
709515.0,MK,2007-10-31
844505.0,MK,2007-11-30
972010.0,MK,2007-12-31
933227.0,MK,2008-01-31
796027.0,MK,2008-02-29
761312.0,MK,2008-03-31
690046.0,MK,2008-04-30
637692.0,MK,2008-05-31
611287.0,MK,2008-06-30
661014.0,MK,2008-07-31
659714.0,MK,2008-08-31
662464.0,MK,2008-09-30
685436.0,MK,2008-10-31
721721.0,MK,2008-11-30
827255.0,MK,2008-12-31
860774.0,MK,2009-01-31
747466.0,MK,2009-02-28
756170.0,MK,2009-03-31
566406.0,MK,2009-04-30
524568.0,MK,2009-05-31
490028.0,MK,2009-06-30
541341.0,MK,2009-07-31
533504.0,MK,2009-08-31
529440.0,MK,2009-09-30
635731.0,MK,2009-10-31
693954.0,MK,2009-11-30
796813.0,MK,2009-12-31
797636.0,MK,2010-01-31
715022.0,MK,2010-02-28
699327.0,MK,2010-03-31
567725.0,MK,2010-04-30
564656.0,MK,2010-05-31
546172.0,MK,2010-06-30
591458.0,MK,2010-07-31
615116.0,MK,2010-08-31
565691.0,MK,2010-09-30
705754.0,MK,2010-10-31
738246.0,MK,2010-11-30
908121.0,MK,2010-12-31
963454.0,MK,2011-01-31
853276.0,MK,2011-02-28
847503.0,MK,2011-03-31
704999.0,MK,2011-04-30
653923.0,MK,2011-05-31
576449.0,MK,2011-06-30
650236.0,MK,2011-07-31
645079.0,MK,2011-08-31
613861.0,MK,2011-09-30
707820.0,MK,2011-10-31
851876.0,MK,2011-11-30
918166.0,MK,2011-12-31
944779.0,MK,2012-01-31
887525.0,MK,2012-02-29
773196.0,MK,2012-03-31
678340.0,MK,2012-04-30
614681.0,MK,2012-05-31
578550.0,MK,2012-06-30
638307.0,MK,2012-07-31
610872.0,MK,2012-08-31
576986.0,MK,2012-09-30
600453.0,MK,2012-10-31
700331.0,MK,2012-11-30
887389.0,MK,2012-12-31
836646.0,MK,2013-01-31
715428.0,MK,2013-02-28
762587.0,MK,2013-03-31
645394.0,MK,2013-04-30
561687.0,MK,2013-05-31
568507.0,MK,2013-06-30
589711.0,MK,2013-07-31
607672.0,MK,2013-08-31
556729.0,MK,2013-09-30
631361.0,MK,2013-10-31
706943.0,MK,2013-11-30
887480.0,MK,2013-12-31
841697.0,MK,2014-01-31
709798.0,MK,2014-02-28
714197.0,MK,2014-03-31
640951.0,MK,2014-04-30
599603.0,MK,2014-05-31
552889.0,MK,2014-06-30
580255.0,MK,2014-07-31
581145.0,MK,2014-08-31
548665.0,MK,2014-09-30
644993.0,MK,2014-10-31
676533.0,MK,2014-11-30
786922.0,MK,2014-12-31
835536.0,MK,2015-01-31
714149.0,MK,2015-02-28
774753.0,MK,2015-03-31
648598.0,MK,2015-04-30
570029.0,MK,2015-05-31
529633.0,MK,2015-06-30
577851.0,MK,2015-07-31
566772.0,MK,2015-08-31
543951.0,MK,2015-09-30
625344.0,MK,2015-10-31
667382.0,MK,2015-11-30
783352.0,MK,2015-12-31
787371.0,MK,2016-01-31
605924.0,MK,2016-02-29
648174.0,MK,2016-03-31
546853.0,MK,2016-04-30
535365.0,MK,2016-05-31
524317.0,MK,2016-06-30
557141.0,MK,2016-07-31
535892.0,MK,2016-08-31
533067.0,MK,2016-09-30
625223.0,MK,2016-10-31
682161.0,MK,2016-11-30
833779.0,MK,2016-12-31
873690.0,MK,2017-01-31
684588.0,MK,2017-02-28
670547.0,MK,2017-03-31
580237.0,MK,2017-04-30
525705.0,MK,2017-05-31
477758.0,MK,2017-06-30
537365.0,MK,2017-07-31
540221.0,MK,2017-08-31
486998.0,MK,2017-09-30
531972.0,MK,2017-10-31
627603.0,MK,2017-11-30
719367.0,MK,2017-12-31
710954.0,MK,2018-01-31
625082.0,MK,2018-02-28
631860.0,MK,2018-03-31
452375.0,MK,2018-04-30
430378.0,MK,2018-05-31
462751.0,MK,2018-06-30
491742.0,MK,2018-07-31
510071.0,MK,2018-08-31
494403.0,MK,2018-09-30
548625.0,MK,2018-10-31
645983.0,MK,2018-11-30
815823.0,MK,2018-12-31
823539.6104385791,MK,2019-01-31
666497.6104385791,MK,2019-02-28
613659.0,MK,2019-03-31
526798.0,MK,2019-04-30
481889.0,MK,2019-05-31
462512.0,MK,2019-06-30
501883.0,MK,2019-07-31
515556.0,MK,2019-08-31
895916.0,NI,2010-01-31
791091.0,NI,2010-02-28
824845.0,NI,2010-03-31
725451.0,NI,2010-04-30
722022.0,NI,2010-05-31
695084.0,NI,2010-06-30
663750.0,NI,2010-07-31
688366.0,NI,2010-08-31
702047.0,NI,2010-09-30
765427.0,NI,2010-10-31
818170.0,NI,2010-11-30
917405.0,NI,2010-12-31
888445.0,NI,2011-01-31
772049.0,NI,2011-02-28
822593.0,NI,2011-03-31
699055.0,NI,2011-04-30
704508.0,NI,2011-05-31
696290.0,NI,2011-06-30
660208.0,NI,2011-07-31
703556.0,NI,2011-08-31
697479.0,NI,2011-09-30
761645.0,NI,2011-10-31
771715.0,NI,2011-11-30
839711.0,NI,2011-12-31
834587.0,NI,2012-01-31
774785.0,NI,2012-02-29
774633.0,NI,2012-03-31
708989.0,NI,2012-04-30
717013.0,NI,2012-05-31
681421.0,NI,2012-06-30
657500.0,NI,2012-07-31
690664.0,NI,2012-08-31
688612.0,NI,2012-09-30
771666.0,NI,2012-10-31
787765.0,NI,2012-11-30
823757.0,NI,2012-12-31
851083.0,NI,2013-01-31
755340.0,NI,2013-02-28
819406.0,NI,2013-03-31
734053.0,NI,2013-04-30
717916.0,NI,2013-05-31
655949.0,NI,2013-06-30
656765.0,NI,2013-07-31
671130.0,NI,2013-08-31
682693.0,NI,2013-09-30
748574.0,NI,2013-10-31
785256.0,NI,2013-11-30
801794.0,NI,2013-12-31
834126.0,NI,2014-01-31
748323.0,NI,2014-02-28
784841.0,NI,2014-03-31
693838.0,NI,2014-04-30
710352.0,NI,2014-05-31
661129.0,NI,2014-06-30
652561.0,NI,2014-07-31
662827.0,NI,2014-08-31
689979.0,NI,2014-09-30
759155.0,NI,2014-10-31
780453.0,NI,2014-11-30
838943.0,NI,2014-12-31
856159.0,NI,2015-01-31
748199.0,NI,2015-02-28
783094.0,NI,2015-03-31
698516.0,NI,2015-04-30
715698.0,NI,2015-05-31
660595.0,NI,2015-06-30
658322.0,NI,2015-07-31
667709.0,NI,2015-08-31
685197.0,NI,2015-09-30
744743.0,NI,2015-10-31
769788.0,NI,2015-11-30
797486.0,NI,2015-12-31
9724053.0,NL,2006-01-31
8581809.0,NL,2006-02-28
9599640.0,NL,2006-03-31
8824237.0,NL,2006-04-30
8924736.0,NL,2006-05-31
8806049.0,NL,2006-06-30
9077908.0,NL,2006-07-31
8405448.0,NL,2006-08-31
8967708.0,NL,2006-09-30
9560841.0,NL,2006-10-31
9786661.0,NL,2006-11-30
10105571.0,NL,2006-12-31
10421661.0,NL,2007-01-31
9205010.0,NL,2007-02-28
9888535.0,NL,2007-03-31
8886795.0,NL,2007-04-30
9143884.0,NL,2007-05-31
8789980.0,NL,2007-06-30
8420661.0,NL,2007-07-31
8284232.0,NL,2007-08-31
8498253.0,NL,2007-09-30
8980243.0,NL,2007-10-31
9359318.0,NL,2007-11-30
9651452.0,NL,2007-12-31
10572612.683442893,NL,2008-01-31
9620174.0,NL,2008-02-29
10168478.0,NL,2008-03-31
9409410.0,NL,2008-04-30
9416865.0,NL,2008-05-31
9010591.0,NL,2008-06-30
9129006.0,NL,2008-07-31
8999615.0,NL,2008-08-31
9058507.0,NL,2008-09-30
9482390.0,NL,2008-10-31
9584903.0,NL,2008-11-30
9994223.0,NL,2008-12-31
10007110.0,NL,2009-01-31
8915910.0,NL,2009-02-28
9123587.0,NL,2009-03-31
8315633.0,NL,2009-04-30
8475723.683442893,NL,2009-05-31
8254724.0,NL,2009-06-30
8360540.0,NL,2009-07-31
8249900.0,NL,2009-08-31
8326643.0,NL,2009-09-30
8925668.0,NL,2009-10-31
9356094.0,NL,2009-11-30
9815361.0,NL,2009-12-31
10006737.0,NL,2010-01-31
9003622.0,NL,2010-02-28
9482936.0,NL,2010-03-31
8587631.0,NL,2010-04-30
8670553.0,NL,2010-05-31
8745503.0,NL,2010-06-30
9062531.0,NL,2010-07-31
8745739.0,NL,2010-08-31
8890035.0,NL,2010-09-30
9359036.0,NL,2010-10-31
9623027.0,NL,2010-11-30
10348805.0,NL,2010-12-31
10025909.0,NL,2011-01-31
8974186.0,NL,2011-02-28
9521215.0,NL,2011-03-31
8660771.0,NL,2011-04-30
9070993.0,NL,2011-05-31
8742017.0,NL,2011-06-30
8899810.0,NL,2011-07-31
8984591.0,NL,2011-08-31
9031741.0,NL,2011-09-30
9442948.0,NL,2011-10-31
9592103.0,NL,2011-11-30
9880352.0,NL,2011-12-31
9754369.0,NL,2012-01-31
9386749.0,NL,2012-02-29
9168987.0,NL,2012-03-31
8515867.0,NL,2012-04-30
8772660.0,NL,2012-05-31
8453429.0,NL,2012-06-30
8595827.0,NL,2012-07-31
8721549.0,NL,2012-08-31
8428733.0,NL,2012-09-30
9097080.0,NL,2012-10-31
9287449.0,NL,2012-11-30
9564005.0,NL,2012-12-31
10519479.0,NL,2013-01-31
9372985.0,NL,2013-02-28
9940084.0,NL,2013-03-31
9035829.0,NL,2013-04-30
9130488.0,NL,2013-05-31
8810893.0,NL,2013-06-30
9229809.0,NL,2013-07-31
9190731.0,NL,2013-08-31
9069105.0,NL,2013-09-30
9684760.0,NL,2013-10-31
9829945.0,NL,2013-11-30
10130013.0,NL,2013-12-31
10199078.0,NL,2014-01-31
9095594.0,NL,2014-02-28
9393111.0,NL,2014-03-31
8866736.0,NL,2014-04-30
8995459.0,NL,2014-05-31
8584892.0,NL,2014-06-30
9137188.0,NL,2014-07-31
8763337.0,NL,2014-08-31
8972080.0,NL,2014-09-30
9472204.0,NL,2014-10-31
9570981.0,NL,2014-11-30
10248131.0,NL,2014-12-31
10461637.0,NL,2015-01-31
9288566.0,NL,2015-02-28
9696199.0,NL,2015-03-31
8840076.0,NL,2015-04-30
8979945.0,NL,2015-05-31
8922815.0,NL,2015-06-30
9296041.0,NL,2015-07-31
9050377.0,NL,2015-08-31
9148868.0,NL,2015-09-30
9674368.0,NL,2015-10-31
9763274.0,NL,2015-11-30
10118348.0,NL,2015-12-31
10387397.0,NL,2016-01-31
9667447.0,NL,2016-02-29
9647794.0,NL,2016-03-31
8635633.0,NL,2016-04-30
9072977.0,NL,2016-05-31
9122886.0,NL,2016-06-30
9271198.0,NL,2016-07-31
9080654.0,NL,2016-08-31
9318442.0,NL,2016-09-30
9743859.0,NL,2016-10-31
10088768.0,NL,2016-11-30
10493531.0,NL,2016-12-31
10700982.0,NL,2017-01-31
9512670.0,NL,2017-02-28
9766891.0,NL,2017-03-31
8765514.0,NL,2017-04-30
9560221.0,NL,2017-05-31
9101392.0,NL,2017-06-30
9286690.0,NL,2017-07-31
9052112.0,NL,2017-08-31
9195815.0,NL,2017-09-30
9344526.0,NL,2017-10-31
10096461.0,NL,2017-11-30
10637010.0,NL,2017-12-31
10700938.0,NL,2018-01-31
9596752.0,NL,2018-02-28
10208129.0,NL,2018-03-31
9294482.0,NL,2018-04-30
9412786.0,NL,2018-05-31
9113236.0,NL,2018-06-30
9436976.0,NL,2018-07-31
9264996.0,NL,2018-08-31
9069663.0,NL,2018-09-30
9766583.0,NL,2018-10-31
10076320.0,NL,2018-11-30
10582477.0,NL,2018-12-31
10895986.0,NL,2019-01-31
9429054.0,NL,2019-02-28
9954826.0,NL,2019-03-31
8810569.0,NL,2019-04-30
14931800.0,NO,2010-01-31
13110014.0,NO,2010-02-28
12468930.0,NO,2010-03-31
10190626.0,NO,2010-04-30
9300757.0,NO,2010-05-31
8303890.0,NO,2010-06-30
7768971.0,NO,2010-07-31
8054347.0,NO,2010-08-31
8773675.0,NO,2010-09-30
10624003.0,NO,2010-10-31
12750466.0,NO,2010-11-30
14689962.0,NO,2010-12-31
13604921.0,NO,2011-01-31
12387934.0,NO,2011-02-28
12294612.0,NO,2011-03-31
9336647.0,NO,2011-04-30
8890801.0,NO,2011-05-31
8016186.0,NO,2011-06-30
7914651.0,NO,2011-07-31
8280181.0,NO,2011-08-31
8680493.0,NO,2011-09-30
10230112.0,NO,2011-10-31
11014620.0,NO,2011-11-30
12488730.0,NO,2011-12-31
13533997.0,NO,2012-01-31
12696796.0,NO,2012-02-29
11519850.0,NO,2012-03-31
10514203.0,NO,2012-04-30
9320816.0,NO,2012-05-31
8381949.0,NO,2012-06-30
8031508.0,NO,2012-07-31
8388539.0,NO,2012-08-31
8859104.0,NO,2012-09-30
10943061.0,NO,2012-10-31
11666125.0,NO,2012-11-30
14403421.0,NO,2012-12-31
14380073.0,NO,2013-01-31
12547191.0,NO,2013-02-28
13080040.0,NO,2013-03-31
10849609.0,NO,2013-04-30
9411205.0,NO,2013-05-31
8140954.0,NO,2013-06-30
7962282.0,NO,2013-07-31
8218828.0,NO,2013-08-31
8831966.0,NO,2013-09-30
10456138.0,NO,2013-10-31
11750955.0,NO,2013-11-30
12503687.0,NO,2013-12-31
13950825.0,NO,2014-01-31
11669875.0,NO,2014-02-28
11951494.0,NO,2014-03-31
10162876.0,NO,2014-04-30
9409060.0,NO,2014-05-31
8261095.0,NO,2014-06-30
7875660.0,NO,2014-07-31
8312499.0,NO,2014-08-31
8801870.0,NO,2014-09-30
10500126.0,NO,2014-10-31
11587966.0,NO,2014-11-30
13410667.0,NO,2014-12-31
13596682.0,NO,2015-01-31
12111196.0,NO,2015-02-28
12272978.0,NO,2015-03-31
10422541.0,NO,2015-04-30
9908877.0,NO,2015-05-31
8910248.0,NO,2015-06-30
8414933.0,NO,2015-07-31
8596325.0,NO,2015-08-31
9067136.0,NO,2015-09-30
10652263.0,NO,2015-10-31
11767971.0,NO,2015-11-30
12920515.0,NO,2015-12-31
15117478.0,NO,2016-01-31
13150719.0,NO,2016-02-29
12692013.0,NO,2016-03-31
11019963.0,NO,2016-04-30
9593532.0,NO,2016-05-31
8465888.0,NO,2016-06-30
8206610.71,NO,2016-07-31
8710352.74,NO,2016-08-31
8635481.67,NO,2016-09-30
10988758.13,NO,2016-10-31
12696152.31,NO,2016-11-30
13052035.22,NO,2016-12-31
13886929.8,NO,2017-01-31
12610895.37,NO,2017-02-28
12844773.5,NO,2017-03-31
11040339.15,NO,2017-04-30
9758968.17,NO,2017-05-31
8676816.68,NO,2017-06-30
8420055.5,NO,2017-07-31
8917550.19,NO,2017-08-31
9176348.16,NO,2017-09-30
10897817.0,NO,2017-10-31
10508012.0,NO,2017-11-30
14045247.14,NO,2017-12-31
14516837.53,NO,2018-01-31
13438823.0,NO,2018-02-28
14174447.0,NO,2018-03-31
11134895.0,NO,2018-04-30
9423254.0,NO,2018-05-31
8706685.0,NO,2018-06-30
8356933.0,NO,2018-07-31
8890288.0,NO,2018-08-31
9464467.0,NO,2018-09-30
11347090.01,NO,2018-10-31
12118300.95,NO,2018-11-30
13861388.61,NO,2018-12-31
14552373.17,NO,2019-01-31
12306983.15,NO,2019-02-28
13001381.97,NO,2019-03-31
10431689.49,NO,2019-04-30
9866729.5,NO,2019-05-31
13450387.0,PL,2006-01-31
11693666.0,PL,2006-02-28
12534194.0,PL,2006-03-31
10768274.0,PL,2006-04-30
10413225.0,PL,2006-05-31
10253592.0,PL,2006-06-30
10632517.0,PL,2006-07-31
10570865.0,PL,2006-08-31
10676367.0,PL,2006-09-30
11699538.0,PL,2006-10-31
12083731.0,PL,2006-11-30
12615805.0,PL,2006-12-31
12815400.0,PL,2007-01-31
11818467.0,PL,2007-02-28
12293270.0,PL,2007-03-31
10994311.0,PL,2007-04-30
11050259.0,PL,2007-05-31
10678178.0,PL,2007-06-30
10943248.0,PL,2007-07-31
11078694.0,PL,2007-08-31
11218899.0,PL,2007-09-30
12534891.0,PL,2007-10-31
12728428.0,PL,2007-11-30
13228719.0,PL,2007-12-31
13399615.0,PL,2008-01-31
12267348.0,PL,2008-02-29
12592264.0,PL,2008-03-31
11806995.0,PL,2008-04-30
11034746.0,PL,2008-05-31
10947467.0,PL,2008-06-30
11158263.0,PL,2008-07-31
11076993.0,PL,2008-08-31
11419148.0,PL,2008-09-30
12308699.0,PL,2008-10-31
11967322.0,PL,2008-11-30
12434492.0,PL,2008-12-31
12968581.0,PL,2009-01-31
11521646.0,PL,2009-02-28
12192481.0,PL,2009-03-31
10779435.70318109,PL,2009-04-30
10463422.0,PL,2009-05-31
10226009.0,PL,2009-06-30
10672112.0,PL,2009-07-31
10575246.0,PL,2009-08-31
10851255.0,PL,2009-09-30
12254630.0,PL,2009-10-31
11992239.0,PL,2009-11-30
12813439.0,PL,2009-12-31
13494785.0,PL,2010-01-31
11861139.0,PL,2010-02-28
12533808.0,PL,2010-03-31
11034363.0,PL,2010-04-30
11232785.0,PL,2010-05-31
10738018.0,PL,2010-06-30
11271628.0,PL,2010-07-31
11101556.0,PL,2010-08-31
11370310.0,PL,2010-09-30
12422855.0,PL,2010-10-31
12249878.0,PL,2010-11-30
13652167.0,PL,2010-12-31
13178691.0,PL,2011-01-31
12247989.0,PL,2011-02-28
12854359.0,PL,2011-03-31
11425667.0,PL,2011-04-30
11438610.0,PL,2011-05-31
11113315.0,PL,2011-06-30
11356147.0,PL,2011-07-31
11447570.0,PL,2011-08-31
11520051.0,PL,2011-09-30
12598776.0,PL,2011-10-31
12675299.0,PL,2011-11-30
13111847.0,PL,2011-12-31
13267219.0,PL,2012-01-31
13299316.0,PL,2012-02-29
12752163.0,PL,2012-03-31
11546964.0,PL,2012-04-30
11338739.0,PL,2012-05-31
11136800.0,PL,2012-06-30
11354575.0,PL,2012-07-31
11457677.0,PL,2012-08-31
11351868.0,PL,2012-09-30
12608573.0,PL,2012-10-31
12490176.0,PL,2012-11-30
13106267.0,PL,2012-12-31
13574636.0,PL,2013-01-31
12055654.0,PL,2013-02-28
13083566.0,PL,2013-03-31
11632467.0,PL,2013-04-30
11366183.0,PL,2013-05-31
11330872.0,PL,2013-06-30
11796462.0,PL,2013-07-31
11562108.0,PL,2013-08-31
11677587.0,PL,2013-09-30
12783828.0,PL,2013-10-31
12602009.0,PL,2013-11-30
12993107.0,PL,2013-12-31
13557928.0,PL,2014-01-31
12010423.0,PL,2014-02-28
12627767.0,PL,2014-03-31
11731589.0,PL,2014-04-30
11692642.0,PL,2014-05-31
11250674.0,PL,2014-06-30
12102237.0,PL,2014-07-31
11714872.0,PL,2014-08-31
11875769.0,PL,2014-09-30
12831807.0,PL,2014-10-31
12621996.0,PL,2014-11-30
13356755.0,PL,2014-12-31
13517742.0,PL,2015-01-31
12298660.0,PL,2015-02-28
13052445.0,PL,2015-03-31
12030607.0,PL,2015-04-30
11932362.0,PL,2015-05-31
11581721.0,PL,2015-06-30
12268708.0,PL,2015-07-31
12126770.0,PL,2015-08-31
12056951.0,PL,2015-09-30
13089395.0,PL,2015-10-31
12869603.0,PL,2015-11-30
13120504.0,PL,2015-12-31
14061045.918367349,PL,2016-01-31
12901885.714285715,PL,2016-02-29
13455314.285714287,PL,2016-03-31
12435144.897959184,PL,2016-04-30
12180723.469387753,PL,2016-05-31
12303567.346938776,PL,2016-06-30
12422756.12244898,PL,2016-07-31
12465981.632653063,PL,2016-08-31
12555626.530612245,PL,2016-09-30
13455854.081632653,PL,2016-10-31
13565701.020408165,PL,2016-11-30
14209330.612244898,PL,2016-12-31
14795464.285714285,PL,2017-01-31
13212788.775510205,PL,2017-02-28
13795024.489795916,PL,2017-03-31
12711586.734693877,PL,2017-04-30
12787178.571428573,PL,2017-05-31
12376107.142857142,PL,2017-06-30
12820960.204081632,PL,2017-07-31
12932248.979591837,PL,2017-08-31
12809071.42857143,PL,2017-09-30
13671170.408163264,PL,2017-10-31
13429597.959183672,PL,2017-11-30
13791606.122448979,PL,2017-12-31
14641216.326530613,PL,2018-01-31
13613909.18367347,PL,2018-02-28
14656113.265306123,PL,2018-03-31
12544290.81632653,PL,2018-04-30
12689192.857142858,PL,2018-05-31
12721760.204081634,PL,2018-06-30
13102569.387755102,PL,2018-07-31
13181821.42857143,PL,2018-08-31
12843878.571428573,PL,2018-09-30
13787876.530612245,PL,2018-10-31
13816304.081632653,PL,2018-11-30
14183571.428571427,PL,2018-12-31
14950646.938775511,PL,2019-01-31
13094969.387755103,PL,2019-02-28
13895983.673469387,PL,2019-03-31
12678086.734693877,PL,2019-04-30
12897041.836734693,PL,2019-05-31
12645505.102040816,PL,2019-06-30
4854685.61,PT,2006-01-31
4276248.94,PT,2006-02-28
4448353.7,PT,2006-03-31
3739418.0900000003,PT,2006-04-30
4014673.23,PT,2006-05-31
3984124.46,PT,2006-06-30
4305781.100000001,PT,2006-07-31
4000564.29,PT,2006-08-31
4050757.22,PT,2006-09-30
4106939.6,PT,2006-10-31
4108301.2600000002,PT,2006-11-30
4674585.99,PT,2006-12-31
4896412.97,PT,2007-01-31
4296218.58,PT,2007-02-28
4411241.7700000005,PT,2007-03-31
3976854.72,PT,2007-04-30
4124893.5300000003,PT,2007-05-31
3993912.5500000003,PT,2007-06-30
4301880.49,PT,2007-07-31
4011329.85,PT,2007-08-31
4094953.49,PT,2007-09-30
4220793.74,PT,2007-10-31
4340718.7,PT,2007-11-30
4806387.88,PT,2007-12-31
4853594.84,PT,2008-01-31
4289576.11,PT,2008-02-29
4401476.34,PT,2008-03-31
4171201.3000000003,PT,2008-04-30
4116726.66,PT,2008-05-31
4094420.98,PT,2008-06-30
4463411.27,PT,2008-07-31
4017226.6,PT,2008-08-31
4115202.26,PT,2008-09-30
4225220.68,PT,2008-10-31
4435756.8,PT,2008-11-30
4844341.32,PT,2008-12-31
5002957.2,PT,2009-01-31
4222093.6,PT,2009-02-28
4182626.06,PT,2009-03-31
3943301.44,PT,2009-04-30
4016530.3200000003,PT,2009-05-31
4017615.94,PT,2009-06-30
4301166.7,PT,2009-07-31
4080830.13,PT,2009-08-31
4179063.29,PT,2009-09-30
4236937.96,PT,2009-10-31
4297294.93,PT,2009-11-30
4797581.38,PT,2009-12-31
4914047.0,PT,2010-01-31
4423018.0,PT,2010-02-28
4564789.0,PT,2010-03-31
3988148.0,PT,2010-04-30
4062276.0,PT,2010-05-31
4002629.0,PT,2010-06-30
4451826.0,PT,2010-07-31
4218322.0,PT,2010-08-31
4163664.0,PT,2010-09-30
4099560.0,PT,2010-10-31
4344648.0,PT,2010-11-30
