country,date,dailySumMWh
HR,2011-11-08,47950.0
HR,2011-11-09,48090.0
HR,2011-11-10,48738.0
HR,2011-11-11,48994.0
HR,2011-11-12,46380.0
HR,2011-11-13,44049.0
HR,2011-11-14,50146.0
HR,2011-11-15,51208.0
HR,2011-11-16,51769.0
HR,2011-11-17,53100.0
HR,2011-11-18,53264.0
HR,2011-11-19,50718.0
HR,2011-11-20,48210.0
HR,2011-11-21,54299.0
HR,2011-11-22,54500.0
HR,2011-11-23,55532.0
HR,2011-11-24,54884.0
HR,2011-11-25,53922.0
HR,2011-11-26,50597.0
HR,2011-11-27,47361.0
HR,2011-11-28,52920.0
HR,2011-11-29,54080.0
HR,2011-11-30,54443.0
HR,2011-12-01,53442.0
HR,2011-12-02,53006.0
HR,2011-12-03,47908.0
HR,2011-12-04,43661.0
HR,2011-12-05,49752.0
HR,2011-12-06,50741.0
HR,2011-12-07,52015.0
HR,2011-12-08,51045.0
HR,2011-12-09,51562.0
HR,2011-12-10,47097.0
HR,2011-12-11,44216.0
HR,2011-12-12,49921.0
HR,2011-12-13,50398.0
HR,2011-12-14,50995.0
HR,2011-12-15,51254.0
HR,2011-12-16,51233.0
HR,2011-12-17,49133.0
HR,2011-12-18,47235.0
HR,2011-12-19,55023.0
HR,2011-12-20,55155.0
HR,2011-12-21,56432.0
HR,2011-12-22,56493.0
HR,2011-12-23,54726.0
HR,2011-12-24,51092.0
HR,2011-12-25,43698.0
HR,2011-12-26,44533.0
HR,2011-12-27,50890.0
HR,2011-12-28,52384.0
HR,2011-12-29,53108.0
HR,2011-12-30,52373.0
HR,2011-12-31,50825.0
HR,2012-01-01,44778.0
HR,2012-01-02,51184.0
HR,2012-01-03,51575.0
HR,2012-01-04,50913.0
HR,2012-01-05,51497.0
HR,2012-01-06,46274.0
HR,2012-01-07,47372.0
HR,2012-01-08,45767.0
HR,2012-01-09,52903.0
HR,2012-01-10,54071.0
HR,2012-01-11,53884.0
HR,2012-01-12,53057.0
HR,2012-01-13,54020.0
HR,2012-01-14,50806.0
HR,2012-01-15,48566.0
HR,2012-01-16,56447.0
HR,2012-01-17,57606.0
HR,2012-01-18,56912.0
HR,2012-01-19,56703.0
HR,2012-01-20,56204.0
HR,2012-01-21,52151.0
HR,2012-01-22,48563.0
HR,2012-01-23,53196.0
HR,2012-01-24,54734.0
HR,2012-01-25,55553.0
HR,2012-01-26,56391.0
HR,2012-01-27,56025.0
HR,2012-01-28,53575.0
HR,2012-01-29,51898.0
HR,2012-01-30,57431.0
HR,2012-01-31,60089.0
HR,2012-02-01,61192.0
HR,2012-02-02,60849.0
HR,2012-02-03,62394.0
HR,2012-02-04,59382.0
HR,2012-02-05,56194.0
HR,2012-02-06,63424.0
HR,2012-02-07,63807.0
HR,2012-02-08,62705.0
HR,2012-02-09,62676.0
HR,2012-02-10,63677.0
HR,2012-02-11,60254.0
HR,2012-02-12,57441.0
HR,2012-02-13,61477.0
HR,2012-02-14,61286.0
HR,2012-02-15,61378.0
HR,2012-02-16,58813.0
HR,2012-02-17,58014.0
HR,2012-02-18,53198.0
HR,2012-02-19,50396.0
HR,2012-02-20,56386.0
HR,2012-02-21,55835.0
HR,2012-02-22,54273.0
HR,2012-02-23,53773.0
HR,2012-02-24,51579.0
HR,2012-02-25,47642.0
HR,2012-02-26,46463.0
HR,2012-02-27,52781.0
HR,2012-02-28,52874.0
HR,2012-02-29,50921.0
HR,2012-03-01,49700.0
HR,2012-03-02,47935.0
HR,2012-03-03,44210.0
HR,2012-03-04,42353.0
HR,2012-03-05,47471.0
HR,2012-03-06,49214.0
HR,2012-03-07,49430.0
HR,2012-03-08,49867.0
HR,2012-03-09,50087.0
HR,2012-03-10,46821.0
HR,2012-03-11,43998.0
HR,2012-03-12,50394.0
HR,2012-03-13,49555.0
HR,2012-03-14,49003.0
HR,2012-03-15,47425.0
HR,2012-03-16,46440.0
HR,2012-03-17,42974.0
HR,2012-03-18,40515.0
HR,2012-03-19,44668.0
HR,2012-03-20,45056.0
HR,2012-03-21,44868.0
HR,2012-03-22,44477.0
HR,2012-03-23,44232.0
HR,2012-03-24,41374.0
HR,2012-03-25,36882.0
HR,2012-03-26,43109.0
HR,2012-03-27,43852.0
HR,2012-03-28,43789.0
HR,2012-03-29,43802.0
HR,2012-03-30,43550.0
HR,2012-03-31,40922.0
HR,2012-04-01,39555.0
HR,2012-04-02,44875.0
HR,2012-04-03,45817.0
HR,2012-04-04,45105.0
HR,2012-04-05,45436.0
HR,2012-04-06,44960.0
HR,2012-04-07,42373.0
HR,2012-04-08,37148.0
HR,2012-04-09,38827.0
HR,2012-04-10,46084.0
HR,2012-04-11,48160.0
HR,2012-04-12,46123.0
HR,2012-04-13,46431.0
HR,2012-04-14,43744.0
HR,2012-04-15,40201.0
HR,2012-04-16,46395.0
HR,2012-04-17,48181.0
HR,2012-04-18,47243.0
HR,2012-04-19,45765.0
HR,2012-04-20,45879.0
HR,2012-04-21,42073.0
HR,2012-04-22,39359.0
HR,2012-04-23,44664.0
HR,2012-04-24,45537.0
HR,2012-04-25,45057.0
HR,2012-04-26,44248.0
HR,2012-04-27,43871.0
HR,2012-04-28,40733.0
HR,2012-04-29,37418.0
HR,2012-04-30,40540.0
HR,2012-05-01,36434.0
HR,2012-05-02,42990.0
HR,2012-05-03,43454.0
HR,2012-05-04,43144.0
HR,2012-05-05,39570.0
HR,2012-05-06,36698.0
HR,2012-05-07,42806.0
HR,2012-05-08,42216.0
HR,2012-05-09,42909.0
HR,2012-05-10,43019.0
HR,2012-05-11,43558.0
HR,2012-05-12,40274.0
HR,2012-05-13,38425.0
HR,2012-05-14,43320.0
HR,2012-05-15,43622.0
HR,2012-05-16,45440.0
HR,2012-05-17,44510.0
HR,2012-05-18,43330.0
HR,2012-05-19,40207.0
HR,2012-05-20,37104.0
HR,2012-05-21,42979.0
HR,2012-05-22,44144.0
HR,2012-05-23,44542.0
HR,2012-05-24,44532.0
HR,2012-05-25,44220.0
HR,2012-05-26,40773.0
HR,2012-05-27,36690.0
HR,2012-05-28,42651.0
HR,2012-05-29,43004.0
HR,2012-05-30,43473.0
HR,2012-05-31,43320.0
HR,2012-06-01,43640.0
HR,2012-06-02,40893.0
HR,2012-06-03,38114.0
HR,2012-06-04,43896.0
HR,2012-06-05,43721.0
HR,2012-06-06,43277.0
HR,2012-06-07,37665.0
HR,2012-06-08,43338.0
HR,2012-06-09,41697.0
HR,2012-06-10,38641.0
HR,2012-06-11,43686.0
HR,2012-06-12,44321.0
HR,2012-06-13,43873.0
HR,2012-06-14,43751.0
HR,2012-06-15,43961.0
HR,2012-06-16,42706.0
HR,2012-06-17,40144.0
HR,2012-06-18,47369.0
HR,2012-06-19,49547.0
HR,2012-06-20,51068.0
HR,2012-06-21,51823.0
HR,2012-06-22,44513.0
HR,2012-06-23,44802.0
HR,2012-06-24,42463.0
HR,2012-06-25,42368.0
HR,2012-06-26,46455.0
HR,2012-06-27,47482.0
HR,2012-06-28,48033.0
HR,2012-06-29,50053.0
HR,2012-06-30,48587.0
HR,2012-07-01,46804.0
HR,2012-07-02,53798.0
HR,2012-07-03,55273.0
HR,2012-07-04,54624.0
HR,2012-07-05,54763.0
HR,2012-07-06,54716.0
HR,2012-07-07,50689.0
HR,2012-07-08,46977.0
HR,2012-07-09,54293.0
HR,2012-07-10,53932.0
HR,2012-07-11,54177.0
HR,2012-07-12,52444.0
HR,2012-07-13,51392.0
HR,2012-07-14,48811.0
HR,2012-07-15,44669.0
HR,2012-07-16,48720.0
HR,2012-07-17,48838.0
HR,2012-07-18,49595.0
HR,2012-07-19,50952.0
HR,2012-07-20,51683.0
HR,2012-07-21,47321.0
HR,2012-07-22,42996.0
HR,2012-07-23,47103.0
HR,2012-07-24,47914.0
HR,2012-07-25,48197.0
HR,2012-07-26,49006.0
HR,2012-07-27,50126.0
HR,2012-07-28,48933.0
HR,2012-07-29,45771.0
HR,2012-07-30,50768.0
HR,2012-07-31,50726.0
HR,2012-08-01,51524.0
HR,2012-08-02,52284.0
HR,2012-08-03,52514.0
HR,2012-08-04,50207.0
HR,2012-08-05,48265.0
HR,2012-08-06,54514.0
HR,2012-08-07,54139.0
HR,2012-08-08,53369.0
HR,2012-08-09,52387.0
HR,2012-08-10,50232.0
HR,2012-08-11,46458.0
HR,2012-08-12,42025.0
HR,2012-08-13,47025.0
HR,2012-08-14,47609.0
HR,2012-08-15,42256.0
HR,2012-08-16,48570.0
HR,2012-08-17,49771.0
HR,2012-08-18,47862.0
HR,2012-08-19,45126.0
HR,2012-08-20,51192.0
HR,2012-08-21,52978.0
HR,2012-08-22,53727.0
HR,2012-08-23,53503.0
HR,2012-08-24,54485.0
HR,2012-08-25,50361.0
HR,2012-08-26,44550.0
HR,2012-08-27,47242.0
HR,2012-08-28,47256.0
HR,2012-08-29,47884.0
HR,2012-08-30,48432.0
HR,2012-08-31,47085.0
HR,2012-09-01,44206.0
HR,2012-09-02,41551.0
HR,2012-09-03,47045.0
HR,2012-09-04,48027.0
HR,2012-09-05,47761.0
HR,2012-09-06,47247.0
HR,2012-09-07,46104.0
HR,2012-09-08,42708.0
HR,2012-09-09,39810.0
HR,2012-09-10,46189.0
HR,2012-09-11,46847.0
HR,2012-09-12,46601.0
HR,2012-09-13,45988.0
HR,2012-09-14,45029.0
HR,2012-09-15,41890.0
HR,2012-09-16,38751.0
HR,2012-09-17,44303.0
HR,2012-09-18,44991.0
HR,2012-09-19,45427.0
HR,2012-09-20,45217.0
HR,2012-09-21,44536.0
HR,2012-09-22,41853.0
HR,2012-09-23,38104.0
HR,2012-09-24,43501.0
HR,2012-09-25,44255.0
HR,2012-09-26,44409.0
HR,2012-09-27,44636.0
HR,2012-09-28,44615.0
HR,2012-09-29,40770.0
HR,2012-09-30,38157.0
HR,2012-10-01,43148.0
HR,2012-10-02,44122.0
HR,2012-10-03,43733.0
HR,2012-10-04,43634.0
HR,2012-10-05,43199.0
HR,2012-10-06,40909.0
HR,2012-10-07,38164.0
HR,2012-10-08,37587.0
HR,2012-10-09,43302.0
HR,2012-10-10,44829.0
HR,2012-10-11,44893.0
HR,2012-10-12,45550.0
HR,2012-10-13,42390.0
HR,2012-10-14,38714.0
HR,2012-10-15,43094.0
HR,2012-10-16,44970.0
HR,2012-10-17,44486.0
HR,2012-10-18,44264.0
HR,2012-10-19,44120.0
HR,2012-10-20,41278.0
HR,2012-10-21,38518.0
HR,2012-10-22,44702.0
HR,2012-10-23,45311.0
HR,2012-10-24,45822.0
HR,2012-10-25,44957.0
HR,2012-10-26,45390.0
HR,2012-10-27,41752.0
HR,2012-10-28,40699.0
HR,2012-10-29,47911.0
HR,2012-10-30,47892.0
HR,2012-10-31,48173.0
HR,2012-11-01,40489.0
HR,2012-11-02,43832.0
HR,2012-11-03,42341.0
HR,2012-11-04,39589.0
HR,2012-11-05,45720.0
HR,2012-11-06,45737.0
HR,2012-11-07,46095.0
HR,2012-11-08,46507.0
HR,2012-11-09,46806.0
HR,2012-11-10,44090.0
HR,2012-11-11,42028.0
HR,2012-11-12,47192.0
HR,2012-11-13,47388.0
HR,2012-11-14,46243.0
HR,2012-11-15,46970.0
HR,2012-11-16,47779.0
HR,2012-11-17,44748.0
HR,2012-11-18,42712.0
HR,2012-11-19,47587.0
HR,2012-11-20,48765.0
HR,2012-11-21,48506.0
HR,2012-11-22,48809.0
HR,2012-11-23,48855.0
HR,2012-11-24,45249.0
HR,2012-11-25,42769.0
HR,2012-11-26,47596.0
HR,2012-11-27,47598.0
HR,2012-11-28,47869.0
HR,2012-11-29,48669.0
HR,2012-11-30,49440.0
HR,2012-12-01,45746.0
HR,2012-12-02,44393.0
HR,2012-12-03,50377.0
HR,2012-12-04,53134.0
HR,2012-12-05,52308.0
HR,2012-12-06,53293.0
HR,2012-12-07,53916.0
HR,2012-12-08,51513.0
HR,2012-12-09,50020.0
HR,2012-12-10,58066.0
HR,2012-12-11,57265.0
HR,2012-12-12,57473.0
HR,2012-12-13,58470.0
HR,2012-12-14,57410.0
HR,2012-12-15,52107.0
HR,2012-12-16,47015.0
HR,2012-12-17,52928.0
HR,2012-12-18,54275.0
HR,2012-12-19,54144.0
HR,2012-12-20,53615.0
HR,2012-12-21,54513.0
HR,2012-12-22,51857.0
HR,2012-12-23,48945.0
HR,2012-12-24,49877.0
HR,2012-12-25,42960.0
HR,2012-12-26,43426.0
HR,2012-12-27,48701.0
HR,2012-12-28,48628.0
HR,2012-12-29,47424.0
HR,2012-12-30,46208.0
HR,2012-12-31,49950.0
HR,2013-01-01,43731.0
HR,2013-01-02,50540.0
HR,2013-01-03,49709.0
HR,2013-01-04,49650.0
HR,2013-01-05,46419.0
HR,2013-01-06,43658.0
HR,2013-01-07,50634.0
HR,2013-01-08,52104.0
HR,2013-01-09,52141.0
HR,2013-01-10,52499.0
HR,2013-01-11,50950.0
HR,2013-01-12,48995.0
HR,2013-01-13,48126.0
HR,2013-01-14,53202.0
HR,2013-01-15,51883.0
HR,2013-01-16,52554.0
HR,2013-01-17,53190.0
HR,2013-01-18,53283.0
HR,2013-01-19,49674.0
HR,2013-01-20,45622.0
HR,2013-01-21,51366.0
HR,2013-01-22,52559.0
HR,2013-01-23,52172.0
HR,2013-01-24,53355.0
HR,2013-01-25,53636.0
HR,2013-01-26,51167.0
HR,2013-01-27,47714.0
HR,2013-01-28,53875.0
HR,2013-01-29,53535.0
HR,2013-01-30,53301.0
HR,2013-01-31,50895.0
HR,2013-02-01,51247.0
HR,2013-02-02,48171.0
HR,2013-02-03,45059.0
HR,2013-02-04,52144.0
HR,2013-02-05,53427.0
HR,2013-02-06,54397.0
HR,2013-02-07,53914.0
HR,2013-02-08,54819.0
HR,2013-02-09,51992.0
HR,2013-02-10,49687.0
HR,2013-02-11,55619.0
HR,2013-02-12,56521.0
HR,2013-02-13,55857.0
HR,2013-02-14,54323.0
HR,2013-02-15,54190.0
HR,2013-02-16,50098.0
HR,2013-02-17,47128.0
HR,2013-02-18,54195.0
HR,2013-02-19,53865.0
HR,2013-02-20,54123.0
HR,2013-02-21,55332.0
HR,2013-02-22,53788.0
HR,2013-02-23,50108.0
HR,2013-02-24,46716.0
HR,2013-02-25,51299.0
HR,2013-02-26,52300.0
HR,2013-02-27,52256.0
HR,2013-02-28,51194.0
HR,2013-03-01,51393.0
HR,2013-03-02,47667.0
HR,2013-03-03,45005.0
HR,2013-03-04,50546.0
HR,2013-03-05,49585.0
HR,2013-03-06,50340.0
HR,2013-03-07,49090.0
HR,2013-03-08,47152.0
HR,2013-03-09,45001.0
HR,2013-03-10,41753.0
HR,2013-03-11,47546.0
HR,2013-03-12,48728.0
HR,2013-03-13,48955.0
HR,2013-03-14,52360.0
HR,2013-03-15,53007.0
HR,2013-03-16,50286.0
HR,2013-03-17,47302.0
HR,2013-03-18,53153.0
HR,2013-03-19,50442.0
HR,2013-03-20,49320.0
HR,2013-03-21,50140.0
HR,2013-03-22,48513.0
HR,2013-03-23,47151.0
HR,2013-03-24,45823.0
HR,2013-03-25,53694.0
HR,2013-03-26,54295.0
HR,2013-03-27,53250.0
HR,2013-03-28,53227.0
HR,2013-03-29,51152.0
HR,2013-03-30,47803.0
HR,2013-03-31,38638.0
HR,2013-04-01,41146.0
HR,2013-04-02,50589.0
HR,2013-04-03,51225.0
HR,2013-04-04,49661.0
HR,2013-04-05,50282.0
HR,2013-04-06,46019.0
HR,2013-04-07,42871.0
HR,2013-04-08,47967.0
HR,2013-04-09,48736.0
HR,2013-04-10,47639.0
HR,2013-04-11,46767.0
HR,2013-04-12,46086.0
HR,2013-04-13,41975.0
HR,2013-04-14,38702.0
HR,2013-04-15,43195.0
HR,2013-04-16,43266.0
HR,2013-04-17,43432.0
HR,2013-04-18,42793.0
HR,2013-04-19,42713.0
HR,2013-04-20,39728.0
HR,2013-04-21,38034.0
HR,2013-04-22,43462.0
HR,2013-04-23,43606.0
HR,2013-04-24,43911.0
HR,2013-04-25,43817.0
HR,2013-04-26,43432.0
HR,2013-04-27,41153.0
HR,2013-04-28,38719.0
HR,2013-04-29,43655.0
HR,2013-04-30,43425.0
HR,2013-05-01,37710.0
HR,2013-05-02,43328.0
HR,2013-05-03,44019.0
HR,2013-05-04,40839.0
HR,2013-05-05,38158.0
HR,2013-05-06,42915.0
HR,2013-05-07,43172.0
HR,2013-05-08,43215.0
HR,2013-05-09,43846.0
HR,2013-05-10,43138.0
HR,2013-05-11,40649.0
HR,2013-05-12,37124.0
HR,2013-05-13,41791.0
HR,2013-05-14,42595.0
HR,2013-05-15,42892.0
HR,2013-05-16,43608.0
HR,2013-05-17,44181.0
HR,2013-05-18,40711.0
HR,2013-05-19,38436.0
HR,2013-05-20,42882.0
HR,2013-05-21,43790.0
HR,2013-05-22,43721.0
HR,2013-05-23,44540.0
HR,2013-05-24,43512.0
HR,2013-05-25,40716.0
HR,2013-05-26,39129.0
HR,2013-05-27,44571.0
HR,2013-05-28,44525.0
HR,2013-05-29,44221.0
HR,2013-05-30,39297.0
HR,2013-05-31,42894.0
HR,2013-06-01,40770.0
HR,2013-06-02,37875.0
HR,2013-06-03,42602.0
HR,2013-06-04,43982.0
HR,2013-06-05,43932.0
HR,2013-06-06,43328.0
HR,2013-06-07,43076.0
HR,2013-06-08,40286.0
HR,2013-06-09,37476.0
HR,2013-06-10,42424.0
HR,2013-06-11,43095.0
HR,2013-06-12,43081.0
HR,2013-06-13,43162.0
HR,2013-06-14,43965.0
HR,2013-06-15,42157.0
HR,2013-06-16,39841.0
HR,2013-06-17,46876.0
HR,2013-06-18,49483.0
HR,2013-06-19,50970.0
HR,2013-06-20,52315.0
HR,2013-06-21,51884.0
HR,2013-06-22,45029.0
HR,2013-06-23,41510.0
HR,2013-06-24,43139.0
HR,2013-06-25,39025.0
HR,2013-06-26,42987.0
HR,2013-06-27,43350.0
HR,2013-06-28,43532.0
HR,2013-06-29,41871.0
HR,2013-06-30,39149.0
HR,2013-07-01,44217.0
HR,2013-07-02,45386.0
HR,2013-07-03,46192.0
HR,2013-07-04,46793.0
HR,2013-07-05,47665.0
HR,2013-07-06,44834.0
HR,2013-07-07,41867.0
HR,2013-07-08,47650.0
HR,2013-07-09,48687.0
HR,2013-07-10,49949.0
HR,2013-07-11,49036.0
HR,2013-07-12,47416.0
HR,2013-07-13,44703.0
HR,2013-07-14,41752.0
HR,2013-07-15,47108.0
HR,2013-07-16,47314.0
HR,2013-07-17,48117.0
HR,2013-07-18,48477.0
HR,2013-07-19,49274.0
HR,2013-07-20,46222.0
HR,2013-07-21,43385.0
HR,2013-07-22,48838.0
HR,2013-07-23,49939.0
HR,2013-07-24,50353.0
HR,2013-07-25,50429.0
HR,2013-07-26,51823.0
HR,2013-07-27,50183.0
HR,2013-07-28,49062.0
HR,2013-07-29,54436.0
HR,2013-07-30,51687.0
HR,2013-07-31,51053.0
HR,2013-08-01,51679.0
HR,2013-08-02,51493.0
HR,2013-08-03,49431.0
HR,2013-08-04,47887.0
HR,2013-08-05,48458.0
HR,2013-08-06,54942.0
HR,2013-08-07,55918.0
HR,2013-08-08,55997.0
HR,2013-08-09,54423.0
HR,2013-08-10,46782.0
HR,2013-08-11,43353.0
HR,2013-08-12,48835.0
HR,2013-08-13,49101.0
HR,2013-08-14,47577.0
HR,2013-08-15,41204.0
HR,2013-08-16,45523.0
HR,2013-08-17,44909.0
HR,2013-08-18,42733.0
HR,2013-08-19,49607.0
HR,2013-08-20,48108.0
HR,2013-08-21,48249.0
HR,2013-08-22,48614.0
HR,2013-08-23,48453.0
HR,2013-08-24,44663.0
HR,2013-08-25,41390.0
HR,2013-08-26,46626.0
HR,2013-08-27,47118.0
HR,2013-08-28,46671.0
HR,2013-08-29,46105.0
HR,2013-08-30,45657.0
HR,2013-08-31,42718.0
HR,2013-09-01,39997.0
HR,2013-09-02,44664.0
HR,2013-09-03,45849.0
HR,2013-09-04,46318.0
HR,2013-09-05,45781.0
HR,2013-09-06,46093.0
HR,2013-09-07,42964.0
HR,2013-09-08,40338.0
HR,2013-09-09,46026.0
HR,2013-09-10,46013.0
HR,2013-09-11,45803.0
HR,2013-09-12,45153.0
HR,2013-09-13,44764.0
HR,2013-09-14,41801.0
HR,2013-09-15,39376.0
HR,2013-09-16,44282.0
HR,2013-09-17,45823.0
HR,2013-09-18,45190.0
HR,2013-09-19,44748.0
HR,2013-09-20,44350.0
HR,2013-09-21,41132.0
HR,2013-09-22,38879.0
HR,2013-09-23,43707.0
HR,2013-09-24,44340.0
HR,2013-09-25,44754.0
HR,2013-09-26,44706.0
HR,2013-09-27,45254.0
HR,2013-09-28,42033.0
HR,2013-09-29,40289.0
HR,2013-09-30,45511.0
HR,2013-10-01,44265.0
HR,2013-10-02,44690.0
HR,2013-10-03,45129.0
HR,2013-10-04,45487.0
HR,2013-10-05,42820.0
HR,2013-10-06,39821.0
HR,2013-10-07,43541.0
HR,2013-10-08,39966.0
HR,2013-10-09,45053.0
HR,2013-10-10,45368.0
HR,2013-10-11,45069.0
HR,2013-10-12,42142.0
HR,2013-10-13,39174.0
HR,2013-10-14,45047.0
HR,2013-10-15,45159.0
HR,2013-10-16,45152.0
HR,2013-10-17,44787.0
HR,2013-10-18,44781.0
HR,2013-10-19,41633.0
HR,2013-10-20,38753.0
HR,2013-10-21,44356.0
HR,2013-10-22,45122.0
HR,2013-10-23,44750.0
HR,2013-10-24,44966.0
HR,2013-10-25,44219.0
HR,2013-10-26,40812.0
HR,2013-10-27,38214.0
HR,2013-10-28,43415.0
HR,2013-10-29,44311.0
HR,2013-10-30,43772.0
HR,2013-10-31,44134.0
HR,2013-11-01,37095.0
HR,2013-11-02,40382.0
HR,2013-11-03,38984.0
HR,2013-11-04,44733.0
HR,2013-11-05,45788.0
HR,2013-11-06,45282.0
HR,2013-11-07,45499.0
HR,2013-11-08,45536.0
HR,2013-11-09,42345.0
HR,2013-11-10,40168.0
HR,2013-11-11,46485.0
HR,2013-11-12,47232.0
HR,2013-11-13,47954.0
HR,2013-11-14,47528.0
HR,2013-11-15,47940.0
HR,2013-11-16,43660.0
HR,2013-11-17,42152.0
HR,2013-11-18,47513.0
HR,2013-11-19,48254.0
HR,2013-11-20,49437.0
HR,2013-11-21,48718.0
HR,2013-11-22,49689.0
HR,2013-11-23,45811.0
HR,2013-11-24,42575.0
HR,2013-11-25,50693.0
HR,2013-11-26,53168.0
HR,2013-11-27,54028.0
HR,2013-11-28,53289.0
HR,2013-11-29,52827.0
HR,2013-11-30,49903.0
HR,2013-12-01,46102.0
HR,2013-12-02,51966.0
HR,2013-12-03,51849.0
HR,2013-12-04,52879.0
HR,2013-12-05,53119.0
HR,2013-12-06,52653.0
HR,2013-12-07,50135.0
HR,2013-12-08,47342.0
HR,2013-12-09,52968.0
HR,2013-12-10,52843.0
HR,2013-12-11,52580.0
HR,2013-12-12,52936.0
HR,2013-12-13,52931.0
HR,2013-12-14,51287.0
HR,2013-12-15,47896.0
HR,2013-12-16,54136.0
HR,2013-12-17,54677.0
HR,2013-12-18,55930.0
HR,2013-12-19,54805.0
HR,2013-12-20,53985.0
HR,2013-12-21,51141.0
HR,2013-12-22,47956.0
HR,2013-12-23,51905.0
HR,2013-12-24,49040.0
HR,2013-12-25,41764.0
HR,2013-12-26,41971.0
HR,2013-12-27,46143.0
HR,2013-12-28,45696.0
HR,2013-12-29,45016.0
HR,2013-12-30,49081.0
HR,2013-12-31,49093.0
HR,2014-01-01,40978.0
HR,2014-01-02,47964.0
HR,2014-01-03,48540.0
HR,2014-01-04,45522.0
HR,2014-01-05,42593.0
HR,2014-01-06,42084.0
HR,2014-01-07,48052.0
HR,2014-01-08,48832.0
HR,2014-01-09,50148.0
HR,2014-01-10,49522.0
HR,2014-01-11,46049.0
HR,2014-01-12,43302.0
HR,2014-01-13,48697.0
HR,2014-01-14,49759.0
HR,2014-01-15,49406.0
HR,2014-01-16,49241.0
HR,2014-01-17,49326.0
HR,2014-01-18,45093.0
HR,2014-01-19,41776.0
HR,2014-01-20,47132.0
HR,2014-01-21,49550.0
HR,2014-01-22,48829.0
HR,2014-01-23,49882.0
HR,2014-01-24,51330.0
HR,2014-01-25,47975.0
HR,2014-01-26,46804.0
HR,2014-01-27,53227.0
HR,2014-01-28,54927.0
HR,2014-01-29,54934.0
HR,2014-01-30,54029.0
HR,2014-01-31,52160.0
HR,2014-02-01,48626.0
HR,2014-02-02,45931.0
HR,2014-02-03,51074.0
HR,2014-02-04,52094.0
HR,2014-02-05,51490.0
HR,2014-02-06,50810.0
HR,2014-02-07,49865.0
HR,2014-02-08,46827.0
HR,2014-02-09,44526.0
HR,2014-02-10,50616.0
HR,2014-02-11,50826.0
HR,2014-02-12,51447.0
HR,2014-02-13,50158.0
HR,2014-02-14,49500.0
HR,2014-02-15,46349.0
HR,2014-02-16,42608.0
HR,2014-02-17,48836.0
HR,2014-02-18,48797.0
HR,2014-02-19,48637.0
HR,2014-02-20,48871.0
HR,2014-02-21,49191.0
HR,2014-02-22,46124.0
HR,2014-02-23,43379.0
HR,2014-02-24,48180.0
HR,2014-02-25,48443.0
HR,2014-02-26,48852.0
HR,2014-02-27,47785.0
HR,2014-02-28,47477.0
HR,2014-03-01,44844.0
HR,2014-03-02,43268.0
HR,2014-03-03,48676.0
HR,2014-03-04,50288.0
HR,2014-03-05,50092.0
HR,2014-03-06,49533.0
HR,2014-03-07,48458.0
HR,2014-03-08,44973.0
HR,2014-03-09,41690.0
HR,2014-03-10,46826.0
HR,2014-03-11,47058.0
HR,2014-03-12,47177.0
HR,2014-03-13,46480.0
HR,2014-03-14,46189.0
HR,2014-03-15,43885.0
HR,2014-03-16,40880.0
HR,2014-03-17,44414.0
HR,2014-03-18,44891.0
HR,2014-03-19,45279.0
HR,2014-03-20,44184.0
HR,2014-03-21,43960.0
HR,2014-03-22,41572.0
HR,2014-03-23,40146.0
HR,2014-03-24,46185.0
HR,2014-03-25,47004.0
HR,2014-03-26,48588.0
HR,2014-03-27,48519.0
HR,2014-03-28,46747.0
HR,2014-03-29,42068.0
HR,2014-03-30,36731.0
HR,2014-03-31,42855.0
HR,2014-04-01,43572.0
HR,2014-04-02,43509.0
HR,2014-04-03,44076.0
HR,2014-04-04,43716.0
HR,2014-04-05,41782.0
HR,2014-04-06,38565.0
HR,2014-04-07,42484.0
HR,2014-04-08,42790.0
HR,2014-04-09,44484.0
HR,2014-04-10,44643.0
HR,2014-04-11,44485.0
HR,2014-04-12,42451.0
HR,2014-04-13,38938.0
HR,2014-04-14,43586.0
HR,2014-04-15,45979.0
HR,2014-04-16,47667.0
HR,2014-04-17,48995.0
HR,2014-04-18,46513.0
HR,2014-04-19,43197.0
HR,2014-04-20,36033.0
HR,2014-04-21,37965.0
HR,2014-04-22,43462.0
HR,2014-04-23,44574.0
HR,2014-04-24,45160.0
HR,2014-04-25,44626.0
HR,2014-04-26,41895.0
HR,2014-04-27,38289.0
HR,2014-04-28,43048.0
HR,2014-04-29,44235.0
HR,2014-04-30,43432.0
HR,2014-05-01,37753.0
HR,2014-05-02,41375.0
HR,2014-05-03,41737.0
HR,2014-05-04,39304.0
HR,2014-05-05,43647.0
HR,2014-05-06,43609.0
HR,2014-05-07,43596.0
HR,2014-05-08,43475.0
HR,2014-05-09,43358.0
HR,2014-05-10,40148.0
HR,2014-05-11,36830.0
HR,2014-05-12,42356.0
HR,2014-05-13,44361.0
HR,2014-05-14,44539.0
HR,2014-05-15,45788.0
HR,2014-05-16,46239.0
HR,2014-05-17,42885.0
HR,2014-05-18,38623.0
HR,2014-05-19,42585.0
HR,2014-05-20,43185.0
HR,2014-05-21,43674.0
HR,2014-05-22,43755.0
HR,2014-05-23,43857.0
HR,2014-05-24,41408.0
HR,2014-05-25,38033.0
HR,2014-05-26,43179.0
HR,2014-05-27,43377.0
